Machine_ID,Machine_Type,Production_Line,Shift,Reading_Timestamp,Asset_Age_Days,Hours_Since_Maintenance,Load_Percent,Vibration_RMS,Temperature_C,Pressure_bar,Motor_Current_A,RPM,Sound_dB,Humidity_%,Failure
3246,Compressor,LINE01,Night,2025-03-18 11:57:00,2522,708,93.65,3.868,57.0,5.64,19.06,1637,76.73,36.84,0
3247,Pump,LINE01,Night,2025-01-24 07:27:00,1775,280,82.33,2.311,54.61,5.3,14.35,1311,82.73,66.03,0
3248,Conveyor,LINE01,Day,2025-04-10 08:09:00,2432,11,89.31,4.028,54.36,6.16,16.69,1414,70.6,70.16,1
3249,RobotArm,LINE02,Night,2025-04-06 12:21:00,1288,555,49.01,2.497,53.63,6.42,18.88,1411,70.75,46.94,0
3250,Compressor,LINE01,Day,2025-04-09 18:12:00,54,91,87.3,1.815,67.86,5.68,23.6,1509,67.79,43.4,0
3251,RobotArm,LINE02,Swing,2025-01-21 01:53:00,2133,79,45.2,3.593,50.96,4.83,29.28,1407,71.79,67.76,0
3252,Compressor,LINE01,Day,2025-02-22 21:27:00,2559,602,97.15,3.381,67.68,5.4,24.14,1532,62.68,36.62,0
3253,Pump,LINE03,Day,2025-02-05 04:01:00,2436,250,21.92,2.162,54.5,4.93,12.29,1311,77.55,61.99,0
3254,Compressor,LINE04,Day,2025-03-03 22:40:00,979,99,69.54,2.374,54.11,5.65,20.12,1644,65.46,83.64,0
3255,CNC,LINE03,Swing,2025-02-21 08:13:00,2623,702,28.98,2.495,65.06,4.47,21.04,1288,68.14,31.36,0
3256,Conveyor,LINE01,Day,2025-02-20 03:06:00,1991,202,77.5,3.1,64.79,5.74,26.09,1594,72.8,40.03,0
3257,CNC,LINE03,Swing,2025-04-20 05:41:00,790,455,49.1,1.54,56.27,7.47,21.94,1530,78.73,59.16,0
3258,Pump,LINE01,Swing,2025-03-15 14:50:00,433,189,89.65,2.45,59.68,6.04,23.79,1416,67.89,33.9,0
3259,Compressor,LINE03,Day,2025-04-26 12:41:00,1207,418,89.82,2.843,61.78,4.91,22.67,1486,71.36,68.93,0
3260,CNC,LINE03,Night,2025-03-04 16:57:00,113,501,49.45,2.245,44.2,3.28,20.51,1449,73.55,34.44,0
3261,CNC,LINE02,Day,2025-03-31 19:49:00,2622,545,84.8,3.412,54.21,8.55,18.51,1721,69.14,40.54,0
3262,Conveyor,LINE01,Day,2025-02-05 13:40:00,84,296,74.49,2.362,62.53,7.61,11.76,1455,71.52,60.12,0
3263,CNC,LINE04,Day,2025-02-26 13:18:00,205,443,54.13,1.658,44.16,6.38,26.45,1893,63.93,74.85,0
3264,Compressor,LINE04,Day,2025-02-20 18:29:00,602,605,47.46,1.626,50.53,7.37,17.69,1537,69.23,50.18,0
3265,Pump,LINE03,Day,2025-04-02 21:17:00,1210,605,36.82,1.265,52.09,6.5,19.66,1465,77.9,33.1,1
3266,CNC,LINE04,Swing,2025-03-09 18:38:00,102,538,25.06,1.882,76.85,5.66,4.15,1506,76.04,49.13,0
3267,CNC,LINE04,Swing,2025-02-08 15:44:00,2310,287,61.39,2.254,62.62,4.63,27.01,1267,69.87,34.05,0
3268,Conveyor,LINE01,Day,2025-04-07 00:23:00,509,382,63.2,2.085,66.51,8.42,23.82,1617,66.96,40.36,0
3269,RobotArm,LINE03,Day,2025-04-06 06:03:00,2937,696,55.52,2.835,51.31,5.53,14.67,1302,71.23,55.75,0
3270,CNC,LINE02,Swing,2025-01-17 04:30:00,2054,179,96.05,3.082,63.96,6.0,22.43,1646,65.06,78.45,1
3271,RobotArm,LINE02,Day,2025-02-17 20:57:00,331,498,21.1,1.521,38.94,5.76,16.29,1321,70.85,79.15,0
3272,Compressor,LINE01,Swing,2025-03-09 11:23:00,1478,570,88.02,2.272,58.63,6.45,17.35,1430,70.04,68.73,0
3273,Compressor,LINE04,Night,2025-04-17 22:35:00,537,346,84.07,2.682,64.17,7.03,23.06,1731,70.01,76.33,0
3274,Conveyor,LINE03,Day,2025-04-23 14:38:00,3580,623,80.7,3.043,49.21,6.86,28.03,1499,71.66,59.42,0
3275,Conveyor,LINE01,Swing,2025-01-30 22:30:00,2174,308,61.99,2.547,60.51,5.43,22.05,1290,74.88,82.56,0
3276,Conveyor,LINE02,Night,2025-02-19 01:01:00,2957,602,35.23,3.087,58.84,5.88,12.86,1537,67.19,75.9,1
3277,Compressor,LINE02,Swing,2025-01-18 09:45:00,1385,463,89.03,3.11,56.25,7.04,18.25,1382,77.18,66.14,0
3278,Compressor,LINE03,Night,2025-01-09 05:17:00,561,37,79.57,2.116,51.98,5.5,20.23,1672,77.67,42.87,0
3279,Pump,LINE04,Day,2025-02-10 08:11:00,880,592,86.63,2.555,55.45,8.1,20.68,1521,83.19,71.86,0
3280,CNC,LINE02,Swing,2025-04-12 22:48:00,1538,502,38.86,3.052,52.39,5.86,17.12,1275,73.85,78.13,0
3281,Conveyor,LINE02,Day,2025-02-18 04:31:00,2819,160,64.35,2.611,54.67,8.06,20.55,1577,79.58,56.32,0
3282,CNC,LINE03,Day,2025-01-26 11:14:00,1590,506,53.28,2.346,60.99,4.36,12.17,1519,77.0,49.99,0
3283,Pump,LINE02,Night,2025-01-30 01:27:00,3391,368,71.17,3.439,54.37,7.0,26.02,1238,73.46,50.06,0
3284,CNC,LINE02,Day,2025-03-25 16:37:00,1340,679,80.21,2.792,73.48,5.23,24.07,1503,66.19,71.37,0
3285,CNC,LINE01,Night,2025-03-08 00:12:00,874,219,33.9,1.628,66.48,5.08,19.01,1454,76.35,82.25,0
3286,Compressor,LINE01,Swing,2025-02-25 09:51:00,1824,189,33.92,1.644,55.53,6.93,19.6,1447,73.07,52.03,1
3287,Compressor,LINE02,Night,2025-02-13 18:05:00,432,42,23.49,1.579,49.19,5.46,14.41,1375,80.79,35.86,0
3288,Pump,LINE04,Night,2025-04-23 21:33:00,2454,566,32.57,2.622,50.34,8.94,15.96,1505,75.92,32.32,0
3289,CNC,LINE02,Swing,2025-01-17 22:48:00,395,709,39.21,2.604,58.37,6.51,12.85,1497,77.49,75.74,1
3290,Pump,LINE01,Night,2025-04-03 20:40:00,2350,496,25.8,1.22,57.52,4.92,23.84,1405,68.84,47.09,1
3291,Pump,LINE03,Swing,2025-04-30 13:11:00,1414,265,48.46,3.263,54.0,6.61,18.69,1419,73.66,75.27,0
3292,Conveyor,LINE04,Swing,2025-04-07 05:40:00,1322,632,74.01,2.393,56.63,5.96,14.34,1516,62.52,36.37,0
3293,Compressor,LINE02,Swing,2025-03-06 18:58:00,2241,182,83.45,3.492,62.38,7.33,22.63,1444,75.29,32.17,0
3294,Compressor,LINE01,Day,2025-03-14 02:43:00,2582,499,47.67,2.043,56.77,5.62,11.53,1323,78.1,47.03,1
3295,Compressor,LINE03,Day,2025-04-13 15:35:00,3392,429,26.71,1.407,48.91,6.26,19.79,1269,78.75,47.36,1
3296,RobotArm,LINE02,Day,2025-01-17 17:31:00,1077,613,80.75,1.818,61.43,6.55,21.92,1499,70.16,84.86,0
3297,Conveyor,LINE03,Day,2025-04-08 01:31:00,2969,699,51.29,2.438,52.41,6.11,18.42,1350,63.08,43.13,0
3298,Compressor,LINE01,Day,2025-01-21 08:06:00,3054,258,40.11,2.805,48.57,7.15,15.91,1411,69.59,70.77,0
3299,Compressor,LINE01,Swing,2025-01-18 10:42:00,3634,68,57.66,2.917,56.08,3.91,24.07,1625,71.93,80.65,0
3300,CNC,LINE02,Swing,2025-01-06 07:31:00,3521,113,97.59,3.319,56.45,6.59,24.97,1520,74.51,73.04,0
3301,RobotArm,LINE03,Swing,2025-01-13 08:48:00,2891,532,49.81,3.266,50.71,5.16,12.61,1466,62.3,83.58,1
3302,Pump,LINE02,Night,2025-03-17 12:57:00,1096,261,96.76,2.852,69.76,4.85,27.62,1516,71.78,39.21,1
3303,Pump,LINE01,Night,2025-01-11 23:47:00,2544,100,40.25,2.533,50.99,4.9,15.41,1587,67.0,67.59,0
3304,RobotArm,LINE02,Night,2025-03-24 20:01:00,2870,586,28.44,4.136,68.92,5.04,13.16,1606,79.98,58.71,0
3305,Conveyor,LINE03,Swing,2025-01-12 05:16:00,1085,467,32.57,1.88,59.32,5.54,22.45,1359,60.28,77.85,1
3306,CNC,LINE01,Day,2025-01-25 17:03:00,2974,94,81.9,2.68,52.54,6.72,27.58,1601,77.3,70.86,0
3307,CNC,LINE03,Night,2025-02-13 16:05:00,2570,513,63.01,3.001,67.38,6.78,19.56,1727,71.55,72.84,0
3308,CNC,LINE03,Day,2025-04-14 02:01:00,1806,459,66.55,3.015,52.63,5.67,15.79,1344,62.12,51.25,1
3309,Compressor,LINE02,Day,2025-01-19 11:18:00,3149,709,97.42,3.554,78.6,8.38,21.28,1662,80.93,67.23,0
3310,CNC,LINE04,Day,2025-02-12 10:03:00,347,711,60.39,2.212,60.19,5.66,17.03,1262,78.83,78.47,0
3311,RobotArm,LINE04,Swing,2025-01-13 23:40:00,2505,702,29.36,3.081,58.97,3.46,23.01,1412,78.63,40.85,0
3312,RobotArm,LINE02,Swing,2025-01-27 07:12:00,2875,644,77.48,3.82,60.48,5.86,28.03,1488,73.1,31.73,0
3313,Compressor,LINE01,Day,2025-03-06 06:43:00,176,571,36.63,1.648,57.24,5.92,17.14,1218,68.52,47.13,0
3314,Compressor,LINE02,Swing,2025-04-01 02:24:00,1505,483,66.52,2.113,56.6,2.24,23.09,1614,72.37,77.47,0
3315,Pump,LINE01,Day,2025-03-05 01:21:00,1901,392,88.35,3.183,53.37,7.83,22.02,1544,75.14,55.56,0
3316,CNC,LINE02,Day,2025-03-17 04:32:00,783,570,58.17,1.804,60.41,5.96,15.53,1355,69.22,44.13,0
3317,Conveyor,LINE04,Day,2025-02-12 10:42:00,3213,695,45.14,3.136,64.7,4.57,14.27,1480,68.11,80.09,0
3318,CNC,LINE04,Day,2025-01-24 23:02:00,2298,83,66.04,2.945,47.65,5.01,22.53,1591,74.8,32.32,0
3319,CNC,LINE02,Swing,2025-03-21 04:23:00,1025,98,30.16,3.436,65.24,6.72,20.34,1198,73.48,74.36,0
3320,Pump,LINE02,Day,2025-04-10 22:01:00,1611,359,44.61,3.081,60.24,7.01,16.58,1061,77.01,73.95,0
3321,CNC,LINE01,Day,2025-03-14 02:07:00,435,211,60.33,1.491,53.38,5.32,23.61,1466,79.44,58.55,0
3322,Pump,LINE02,Day,2025-01-13 14:07:00,347,382,40.33,1.505,51.35,4.28,15.44,1338,76.11,44.51,0
3323,Conveyor,LINE01,Swing,2025-04-30 13:16:00,2732,224,23.14,1.007,67.36,5.89,18.15,1557,65.89,53.9,0
3324,Conveyor,LINE04,Night,2025-01-23 19:26:00,3590,563,66.81,1.742,66.22,6.55,21.72,1439,71.84,49.48,0
3325,Compressor,LINE04,Swing,2025-03-07 15:37:00,1032,646,52.1,2.233,66.31,6.7,23.67,1491,74.02,37.79,0
3326,Conveyor,LINE01,Swing,2025-04-03 02:20:00,915,203,51.25,1.407,53.75,5.34,20.5,1430,75.84,62.73,0
3327,Pump,LINE03,Night,2025-04-28 16:54:00,2505,556,99.75,4.232,67.08,6.35,24.25,1364,77.07,40.76,0
3328,Conveyor,LINE03,Day,2025-03-06 21:04:00,1879,76,28.94,2.724,55.5,5.81,17.79,1412,71.96,84.79,1
3329,Compressor,LINE04,Day,2025-04-21 03:09:00,534,573,32.33,1.581,53.2,6.98,11.69,1256,69.4,61.59,0
3330,CNC,LINE02,Swing,2025-02-21 22:49:00,2445,502,90.1,2.891,62.19,8.0,14.62,1365,77.36,36.43,0
3331,RobotArm,LINE01,Day,2025-01-10 13:32:00,789,511,30.42,2.67,63.06,7.73,14.4,1279,74.12,63.8,1
3332,Pump,LINE03,Swing,2025-01-19 05:44:00,446,354,93.41,3.666,74.07,8.0,21.08,1395,73.99,50.91,0
3333,CNC,LINE01,Swing,2025-04-20 23:48:00,1710,77,73.76,2.099,56.07,8.41,23.47,1472,68.51,40.21,0
3334,CNC,LINE03,Day,2025-01-11 17:53:00,2706,606,62.25,2.099,47.78,7.34,20.66,1427,82.53,46.35,1
3335,Pump,LINE01,Swing,2025-04-21 16:37:00,1916,78,42.27,2.057,67.46,5.22,16.84,1469,73.27,44.07,1
3336,Pump,LINE03,Day,2025-02-22 04:43:00,2376,346,48.76,2.709,69.14,7.83,7.97,1259,71.81,62.05,0
3337,Compressor,LINE04,Day,2025-04-25 12:27:00,891,125,86.08,2.331,62.91,4.71,23.75,1492,73.36,45.16,1
3338,RobotArm,LINE01,Night,2025-04-29 01:34:00,1817,609,24.6,2.22,68.12,8.58,17.88,1341,71.42,32.64,0
3339,Pump,LINE02,Swing,2025-01-10 09:58:00,2610,413,81.48,4.17,62.64,5.14,26.2,1537,66.32,74.99,0
3340,Compressor,LINE03,Day,2025-03-16 16:18:00,1942,365,86.23,2.06,53.17,7.43,22.81,1552,73.51,45.7,0
3341,Pump,LINE01,Day,2025-01-04 12:46:00,897,228,76.48,2.229,48.36,8.0,25.37,1522,64.82,46.76,1
3342,Conveyor,LINE03,Day,2025-02-08 03:33:00,3486,563,24.36,1.53,43.04,6.29,16.48,1280,72.35,53.83,0
3343,CNC,LINE03,Day,2025-04-24 18:03:00,273,151,79.41,1.882,59.02,3.83,20.26,1512,63.99,73.63,0
3344,CNC,LINE02,Day,2025-04-30 21:30:00,3327,518,77.85,2.948,56.17,5.14,24.3,1444,61.56,63.83,0
3345,Compressor,LINE04,Day,2025-01-17 12:25:00,2652,697,21.05,1.667,48.99,6.14,20.19,1550,74.95,34.82,0
3346,Conveyor,LINE02,Night,2025-04-30 17:25:00,435,191,91.38,2.916,59.68,7.18,23.33,1546,66.8,55.28,0
3347,Conveyor,LINE03,Night,2025-01-22 22:03:00,953,493,30.58,1.912,61.01,5.59,18.62,1421,74.14,71.62,0
3348,Compressor,LINE01,Swing,2025-02-10 12:49:00,1364,222,96.86,3.098,56.91,6.56,24.16,1390,73.23,32.24,0
3349,Conveyor,LINE01,Swing,2025-03-04 09:39:00,3496,669,25.66,2.2,48.36,3.99,18.03,1330,72.8,32.22,0
3350,Pump,LINE01,Swing,2025-01-27 02:29:00,1900,647,39.04,2.057,51.78,8.02,22.02,1459,68.88,68.61,0
3351,CNC,LINE04,Swing,2025-01-08 13:21:00,964,225,75.22,2.284,66.07,5.8,14.04,1491,71.44,57.59,0
3352,CNC,LINE04,Night,2025-01-24 07:05:00,3360,166,30.98,2.28,52.66,6.76,16.63,1401,68.82,39.01,0
3353,CNC,LINE04,Swing,2025-01-08 14:28:00,457,59,34.8,2.013,55.59,7.53,22.96,1209,76.73,66.86,0
3354,Pump,LINE01,Swing,2025-03-12 12:57:00,2985,502,20.89,1.031,65.44,4.32,15.18,1294,69.25,34.5,0
3355,Compressor,LINE02,Night,2025-03-18 20:19:00,3037,662,86.12,3.349,84.07,6.51,23.48,1489,71.23,54.46,0
3356,Pump,LINE03,Swing,2025-02-07 16:45:00,1429,104,23.01,1.306,57.2,6.06,22.05,1540,75.48,75.09,0
3357,Compressor,LINE03,Day,2025-04-11 09:28:00,186,587,70.61,2.027,63.56,5.9,19.04,1264,68.9,39.74,0
3358,Compressor,LINE01,Day,2025-04-04 13:44:00,3238,543,66.58,1.996,49.14,7.28,18.9,1358,63.04,62.43,1
3359,Conveyor,LINE04,Day,2025-02-10 10:21:00,3532,339,60.9,2.706,60.27,5.31,26.81,1244,66.94,50.39,0
3360,Conveyor,LINE01,Day,2025-02-12 12:32:00,1398,160,50.01,2.391,55.98,6.07,17.74,1489,77.42,79.13,0
3361,Pump,LINE01,Day,2025-02-17 19:06:00,702,470,43.97,2.234,62.82,5.49,16.77,1580,72.49,65.56,0
3362,Pump,LINE04,Day,2025-03-15 01:59:00,1011,427,96.56,2.114,58.73,9.26,14.78,1586,73.5,49.76,0
3363,Compressor,LINE02,Day,2025-04-12 00:24:00,523,584,82.83,2.743,62.3,5.53,20.47,1585,73.74,56.91,0
3364,Compressor,LINE02,Night,2025-01-30 20:41:00,2237,406,93.82,3.775,66.32,7.33,26.41,1414,81.56,58.93,0
3365,Pump,LINE03,Day,2025-02-09 22:17:00,1907,35,78.71,2.486,73.74,8.44,20.27,1552,61.79,84.14,0
3366,Pump,LINE04,Day,2025-02-27 17:07:00,1318,146,86.32,2.75,72.31,5.26,16.96,1430,71.62,70.99,0
3367,Conveyor,LINE01,Day,2025-01-31 08:18:00,2385,274,97.13,1.937,71.61,6.59,22.21,1551,72.13,69.27,1
3368,Compressor,LINE03,Day,2025-03-20 23:16:00,2283,353,56.29,2.002,62.63,4.88,17.89,1523,71.9,84.1,1
3369,CNC,LINE02,Swing,2025-01-10 15:52:00,70,251,92.55,2.693,57.41,4.01,20.39,1500,76.24,38.43,0
3370,Pump,LINE01,Swing,2025-04-29 20:58:00,1513,633,23.45,2.428,59.52,4.79,14.55,1495,76.27,55.69,0
3371,RobotArm,LINE02,Day,2025-02-03 17:41:00,3155,202,28.63,1.984,46.86,5.1,25.39,1388,70.91,82.9,1
3372,CNC,LINE02,Swing,2025-02-06 12:01:00,2910,489,59.23,4.343,55.92,5.48,22.45,1501,64.37,76.88,0
3373,RobotArm,LINE01,Day,2025-02-02 14:37:00,3124,260,56.32,2.939,70.77,5.7,14.23,1690,84.87,41.27,0
3374,CNC,LINE02,Swing,2025-04-01 14:20:00,3484,714,55.06,2.058,62.05,6.06,21.73,1520,71.99,53.18,0
3375,Compressor,LINE03,Night,2025-01-21 07:49:00,252,659,62.98,2.905,60.35,4.69,18.76,1386,72.75,40.34,0
3376,Pump,LINE03,Night,2025-03-14 15:41:00,1008,564,63.07,1.571,61.11,6.55,24.46,1418,78.16,68.54,1
3377,CNC,LINE03,Day,2025-03-22 08:25:00,1693,550,89.65,3.09,60.66,7.85,22.14,1634,70.42,63.95,0
3378,RobotArm,LINE04,Swing,2025-04-01 14:21:00,1876,463,47.67,1.752,38.86,7.57,18.43,1570,78.37,61.97,0
3379,Compressor,LINE02,Swing,2025-03-05 14:41:00,2876,422,45.3,1.709,45.59,5.64,27.4,1436,70.37,79.67,0
3380,RobotArm,LINE02,Night,2025-03-15 12:25:00,2652,405,76.15,3.508,64.29,7.33,18.23,1319,81.67,35.52,0
3381,Pump,LINE02,Day,2025-02-24 17:25:00,2586,19,71.88,2.694,50.32,5.4,25.25,1380,74.52,81.73,0
3382,RobotArm,LINE03,Swing,2025-01-13 23:22:00,603,674,86.39,3.607,60.53,5.95,21.63,1544,69.19,56.65,0
3383,RobotArm,LINE01,Day,2025-01-02 17:23:00,2483,706,44.74,1.806,46.67,6.43,17.51,1509,82.83,31.49,0
3384,Compressor,LINE02,Day,2025-01-29 13:05:00,2911,379,20.51,1.225,46.85,5.3,15.16,1512,74.74,80.31,0
3385,CNC,LINE01,Swing,2025-03-27 11:17:00,2752,626,95.53,2.958,62.31,4.94,29.78,1297,69.29,81.22,0
3386,Conveyor,LINE02,Day,2025-03-27 12:34:00,2140,289,23.54,3.747,60.08,6.74,19.12,1502,65.58,81.91,1
3387,Compressor,LINE04,Day,2025-03-13 19:04:00,349,80,74.4,2.829,67.16,5.25,22.45,1670,75.78,75.91,0
3388,RobotArm,LINE03,Night,2025-03-31 01:31:00,572,600,45.75,2.287,50.41,5.33,21.25,1154,79.02,45.31,0
3389,Pump,LINE02,Swing,2025-04-07 03:31:00,2720,366,53.88,2.965,59.02,7.31,21.94,1457,74.27,45.76,0
3390,Pump,LINE03,Night,2025-03-17 13:05:00,3172,676,87.04,2.933,50.07,7.01,19.76,1615,73.98,48.04,0
3391,CNC,LINE03,Swing,2025-02-27 03:49:00,3017,153,53.57,4.32,56.34,6.25,14.55,1288,80.61,42.41,0
3392,Conveyor,LINE02,Night,2025-01-24 17:31:00,1574,344,31.55,2.267,61.44,4.05,23.57,1353,75.08,79.96,0
3393,RobotArm,LINE02,Swing,2025-01-15 00:49:00,2155,480,80.35,3.088,59.55,4.91,23.22,1578,69.09,59.41,0
3394,CNC,LINE03,Day,2025-01-13 21:45:00,669,98,21.62,2.207,62.41,6.19,15.93,1331,69.0,44.64,0
3395,Conveyor,LINE01,Day,2025-01-13 21:37:00,2172,717,41.98,1.534,62.88,6.68,26.17,1390,74.61,72.47,0
3396,RobotArm,LINE02,Night,2025-03-30 08:25:00,737,438,63.05,1.727,59.81,6.43,15.15,1503,74.42,64.52,0
3397,CNC,LINE02,Day,2025-03-23 16:35:00,2908,123,55.02,2.53,53.97,5.48,10.77,1320,77.63,50.86,0
3398,CNC,LINE03,Day,2025-03-18 11:42:00,2873,533,69.62,3.482,54.68,5.59,14.89,1361,74.36,80.28,0
3399,Conveyor,LINE04,Swing,2025-03-03 00:23:00,215,632,50.51,1.158,45.29,6.26,15.64,1507,75.1,60.55,0
3400,Compressor,LINE03,Day,2025-03-09 00:18:00,3417,269,51.25,2.708,45.6,4.51,21.5,1566,73.99,64.55,0
3401,CNC,LINE02,Day,2025-01-31 16:23:00,2911,439,47.89,2.446,64.02,6.09,25.79,1494,76.98,31.79,0
3402,Conveyor,LINE01,Swing,2025-01-03 06:32:00,1399,538,90.98,1.895,73.64,4.74,25.96,1695,75.69,64.64,0
3403,Compressor,LINE03,Day,2025-04-10 21:04:00,1663,104,21.38,1.556,43.23,4.45,6.34,1443,70.55,52.71,0
3404,RobotArm,LINE04,Swing,2025-03-16 07:43:00,315,382,95.17,2.957,62.11,6.67,33.08,1762,71.39,71.14,0
3405,RobotArm,LINE04,Day,2025-04-24 17:28:00,3419,402,48.66,1.82,43.45,6.69,19.16,1455,73.56,32.41,0
3406,Conveyor,LINE04,Swing,2025-04-04 11:20:00,394,216,49.19,2.808,47.74,6.4,22.73,1479,72.84,51.22,0
3407,Compressor,LINE01,Day,2025-02-16 05:40:00,3369,215,78.07,3.419,61.09,4.94,25.58,1555,79.07,33.61,1
3408,Pump,LINE03,Swing,2025-02-25 17:21:00,2399,453,51.06,2.698,52.34,3.77,20.02,1377,73.3,81.22,0
3409,Compressor,LINE04,Day,2025-02-16 06:00:00,3355,541,69.33,3.009,43.61,6.18,21.65,1396,65.24,53.09,0
3410,CNC,LINE03,Day,2025-01-07 02:53:00,1372,280,92.29,2.197,74.67,4.14,18.23,1427,66.16,37.66,1
3411,Conveyor,LINE03,Night,2025-01-25 19:04:00,3272,105,87.7,2.869,59.45,7.51,19.01,1459,71.11,70.88,0
3412,CNC,LINE02,Day,2025-02-04 18:52:00,1572,566,61.23,2.654,49.21,4.81,19.42,1721,75.84,78.5,0
3413,Compressor,LINE03,Swing,2025-04-17 13:40:00,1297,125,77.33,2.218,59.68,8.95,15.7,1723,68.45,72.64,1
3414,CNC,LINE01,Day,2025-01-21 21:31:00,1250,2,51.39,2.322,54.53,4.86,25.47,1413,75.37,76.78,0
3415,Pump,LINE01,Day,2025-01-06 20:14:00,3476,232,82.08,2.686,62.92,6.88,24.25,1464,68.4,76.58,0
3416,CNC,LINE04,Day,2025-03-16 05:09:00,1715,589,33.61,2.329,52.08,4.95,26.11,1160,72.91,84.41,0
3417,Compressor,LINE04,Night,2025-02-06 06:43:00,1762,544,23.65,2.236,55.98,5.53,15.15,1278,74.16,49.98,0
3418,Conveyor,LINE04,Day,2025-01-15 14:48:00,2359,220,63.26,1.687,64.8,6.35,18.69,1379,66.17,49.17,0
3419,CNC,LINE02,Day,2025-02-16 04:42:00,2042,373,37.23,2.234,44.04,6.9,20.76,1372,74.06,36.14,0
3420,RobotArm,LINE01,Swing,2025-01-05 21:56:00,1988,690,78.3,1.883,54.92,7.51,21.0,1438,80.04,77.17,0
3421,RobotArm,LINE01,Day,2025-02-23 10:59:00,1402,517,28.11,0.78,60.64,6.65,20.82,1432,70.59,81.18,0
3422,Pump,LINE04,Swing,2025-04-09 04:24:00,624,546,20.68,1.235,48.71,6.95,21.24,1484,72.11,45.53,0
3423,Conveyor,LINE03,Night,2025-03-09 16:31:00,3630,63,74.06,4.821,57.42,5.5,27.69,1411,74.25,63.83,0
3424,Pump,LINE04,Swing,2025-04-21 15:05:00,1808,173,60.06,2.943,52.96,6.88,25.67,1643,72.78,43.47,0
3425,CNC,LINE02,Swing,2025-04-30 07:57:00,3549,74,96.16,4.29,57.5,6.05,28.47,1584,72.92,77.41,0
3426,Compressor,LINE03,Day,2025-04-12 06:34:00,1697,704,39.8,2.511,51.94,7.08,16.08,1536,71.91,30.38,0
3427,CNC,LINE03,Night,2025-04-03 03:46:00,2199,246,29.86,2.246,43.25,5.94,22.45,1357,64.25,68.23,1
3428,RobotArm,LINE01,Swing,2025-03-12 00:57:00,2005,359,21.85,2.491,56.37,6.46,19.76,1459,74.44,59.86,0
3429,RobotArm,LINE04,Day,2025-01-11 05:18:00,3526,397,55.54,2.456,65.35,6.41,19.05,1516,66.78,45.73,0
3430,Conveyor,LINE03,Night,2025-02-12 19:01:00,430,376,28.07,1.936,52.08,6.69,13.99,1582,73.86,80.77,0
3431,Compressor,LINE01,Night,2025-04-20 09:53:00,1903,37,82.05,3.538,66.55,5.35,21.92,1592,76.04,56.38,0
3432,Compressor,LINE01,Day,2025-01-10 15:20:00,585,654,25.76,2.077,50.12,3.87,20.35,1504,74.06,58.85,0
3433,RobotArm,LINE04,Day,2025-04-04 06:05:00,3172,273,93.66,4.069,56.66,7.62,25.07,1474,68.31,34.58,1
3434,CNC,LINE03,Swing,2025-02-16 20:19:00,1949,661,63.27,2.671,61.86,7.75,20.62,1620,73.81,52.65,0
3435,CNC,LINE03,Night,2025-04-22 10:26:00,3371,550,75.71,4.119,63.15,6.12,22.55,1348,71.67,38.75,0
3436,Compressor,LINE03,Swing,2025-01-23 00:38:00,1027,501,30.47,1.714,53.26,6.78,15.36,1342,68.95,60.49,0
3437,Pump,LINE02,Day,2025-02-21 07:06:00,619,506,27.16,2.958,59.19,3.82,11.41,1438,82.65,61.81,0
3438,Pump,LINE03,Day,2025-04-07 23:20:00,2307,704,48.29,2.77,46.61,5.24,22.83,1308,67.78,43.43,0
3439,CNC,LINE04,Day,2025-02-19 17:18:00,557,218,61.63,1.958,54.62,6.21,15.03,1362,74.46,81.89,0
3440,Compressor,LINE01,Day,2025-04-11 00:56:00,1379,236,66.04,1.753,65.35,4.08,20.59,1371,79.54,46.66,0
3441,Pump,LINE03,Swing,2025-02-13 11:25:00,1166,482,46.38,1.627,63.71,4.13,16.71,1488,73.78,65.98,0
3442,CNC,LINE02,Day,2025-02-26 08:42:00,829,167,41.81,1.384,61.21,6.11,20.66,1415,68.71,83.85,0
3443,CNC,LINE02,Day,2025-03-27 09:26:00,503,578,98.51,2.675,70.72,5.76,21.0,1663,69.48,74.2,0
3444,Pump,LINE02,Night,2025-02-06 21:16:00,2406,21,41.81,1.589,51.1,5.5,15.14,1659,64.87,71.04,1
3445,RobotArm,LINE04,Day,2025-04-08 03:02:00,2774,646,31.03,3.06,41.02,5.32,22.52,1445,72.84,33.26,0
3446,Pump,LINE01,Day,2025-03-25 21:47:00,1455,249,48.76,2.287,53.53,4.45,15.54,1386,72.75,58.83,0
3447,Conveyor,LINE02,Night,2025-04-15 19:45:00,1047,3,44.31,2.093,59.41,5.68,18.65,1483,70.78,71.46,0
3448,Conveyor,LINE03,Day,2025-03-17 07:09:00,600,433,53.74,1.382,63.14,6.02,23.53,1350,78.9,66.33,0
3449,Pump,LINE01,Night,2025-04-14 08:19:00,2480,198,69.9,2.332,53.77,5.5,18.85,1482,71.93,61.23,1
3450,Conveyor,LINE03,Day,2025-03-11 17:01:00,2957,219,68.25,1.556,50.1,5.58,21.69,1782,64.09,80.66,0
3451,Conveyor,LINE04,Day,2025-02-25 06:01:00,2013,346,75.86,3.737,52.19,6.01,20.12,1477,80.19,60.78,0
3452,Compressor,LINE01,Swing,2025-04-22 01:30:00,1592,417,32.53,1.16,49.81,6.81,18.05,1451,65.96,76.07,0
