Machine_ID,Vibration_RMS,Temperature_C,Motor_Current_A,Hours_Since_Maintenance,Asset_Age_Days,Load_Percent,Pressure_bar,Sound_dB,Humidity_%,Vib_Temp_Interaction,Failure_Risk_Score,Failure
2464,3.554,67.79,21.47,79,3119,89.44,5.85,73.53,69.0,240.92566000000002,2,0
2465,3.133,64.65,21.83,124,2374,31.54,7.74,70.5,44.9,202.54845000000003,1,0
2466,2.698,56.22,20.01,642,693,83.43,6.13,70.82,59.89,151.68156,1,0
2467,3.473,68.35,24.86,620,2153,84.57,4.74,60.88,51.13,237.37954999999997,2,1
2468,2.177,50.32,15.05,664,1570,22.89,6.25,76.36,32.03,109.54664,1,0
2469,1.509,59.23,16.97,599,480,30.61,5.34,69.93,53.75,89.37807,1,0
2470,2.856,69.13,22.47,664,3591,63.77,6.81,78.03,67.05,197.43527999999998,2,0
2471,1.851,46.93,15.08,339,2214,27.22,5.48,69.28,82.0,86.86743,1,1
2472,2.018,39.27,19.5,3,381,42.59,7.66,71.74,36.17,79.24686,0,0
2473,1.953,71.0,25.1,315,1267,52.29,4.93,78.23,53.51,138.663,0,1
2474,2.643,57.29,20.54,159,3070,32.58,4.43,78.9,81.76,151.41746999999998,1,1
2475,2.919,57.83,21.92,176,1630,76.33,7.39,76.53,55.82,168.80577,0,0
2476,2.597,56.35,16.81,497,1820,59.6,3.69,62.85,79.15,146.34095,1,0
2477,2.463,41.13,23.7,120,545,71.19,6.01,65.78,67.52,101.30319000000001,0,0
2478,1.762,58.32,16.6,231,431,57.94,7.04,75.42,77.63,102.75984,0,0
2479,2.643,51.96,23.58,282,3570,53.0,3.4,68.73,71.71,137.33028,1,0
2480,1.883,56.68,24.87,43,3478,59.39,6.17,72.33,33.97,106.72844,1,0
2481,2.526,61.79,25.6,504,375,91.96,4.62,73.22,71.94,156.08154,1,1
2482,1.813,29.83,23.69,549,2018,51.68,3.8,73.22,37.03,54.08179,2,0
2483,2.879,62.69,25.8,402,2495,71.38,4.93,67.03,71.17,180.48451,2,0
2484,2.801,60.98,19.0,20,3217,86.72,6.15,77.39,53.05,170.80498,1,0
2485,1.454,61.65,17.89,566,2055,69.69,5.35,69.19,67.66,89.6391,2,0
2486,3.842,53.07,14.11,321,3176,38.09,7.21,75.59,33.33,203.89494000000002,2,0
2487,1.549,53.54,10.39,191,467,29.76,5.9,70.81,36.27,82.93346,0,0
2488,3.023,60.5,25.24,682,82,67.27,5.59,81.96,35.86,182.8915,1,0
2489,2.41,62.43,17.81,618,1712,78.19,4.71,79.39,50.65,150.4563,1,0
2490,3.613,63.53,16.82,316,988,81.5,6.58,83.22,39.33,229.53389,1,0
2491,2.257,61.28,22.33,319,2763,75.5,8.73,80.35,30.43,138.30896,1,0
2492,1.847,68.2,13.09,656,1249,20.28,4.86,71.27,78.35,125.9654,1,0
2493,2.074,53.43,30.92,137,1503,81.91,5.62,69.36,71.34,110.81381999999999,1,0
2494,4.202,55.09,20.03,294,1966,68.37,4.91,67.09,61.27,231.48818,1,1
2495,3.339,75.66,27.21,410,3510,99.05,7.91,73.8,69.83,252.62874,3,0
2496,2.912,58.25,17.47,249,290,81.17,7.42,72.44,46.63,169.624,0,0
2497,2.719,63.66,13.28,227,2030,54.42,5.51,72.04,68.81,173.09153999999998,1,1
2498,2.581,59.21,18.19,77,1438,74.09,5.52,68.06,58.6,152.82101,0,0
2499,2.515,56.07,16.52,192,160,69.27,5.06,73.99,34.89,141.01605,0,0
2500,3.39,63.3,17.31,257,2978,46.99,5.62,70.58,66.55,214.587,1,0
2501,3.301,62.48,15.58,602,3338,62.68,7.35,70.04,84.64,206.24648,2,0
2502,1.932,41.82,17.47,242,656,36.35,5.91,72.8,44.08,80.79624,0,0
2503,2.537,53.98,16.87,116,2780,27.03,7.32,71.8,30.25,136.94726,1,0
2504,4.096,52.3,16.48,609,2568,78.64,5.42,65.6,71.29,214.2208,3,1
2505,2.282,66.02,20.57,253,2583,50.73,3.23,68.16,45.34,150.65764,1,0
2506,1.644,74.67,24.99,662,1696,80.46,9.43,74.54,52.29,122.75748,1,0
2507,1.65,71.31,24.3,78,1189,59.07,6.35,71.64,30.43,117.6615,0,0
2508,1.855,62.08,11.23,15,285,84.78,7.28,62.24,33.55,115.1584,0,0
2509,1.823,56.8,17.36,663,156,79.17,5.35,75.43,68.99,103.54639999999999,1,0
2510,2.002,61.52,15.49,70,672,81.13,4.68,71.75,83.03,123.16304,0,0
2511,2.411,48.02,17.22,6,1940,54.35,6.23,66.84,62.48,115.77622000000001,0,1
2512,2.862,80.78,27.81,463,540,96.89,4.08,68.96,76.33,231.19236,2,0
2513,2.682,65.53,17.32,228,2515,52.42,5.7,73.06,41.32,175.75146,1,1
2514,2.507,62.5,20.88,349,2273,83.45,7.56,61.13,33.72,156.6875,1,0
2515,2.928,64.96,16.29,294,1277,59.17,6.63,74.43,49.09,190.20287999999996,0,0
2516,2.114,50.36,23.34,213,346,38.81,6.19,76.97,41.45,106.46104,0,0
2517,3.604,49.61,12.03,346,1903,70.31,8.3,77.01,63.92,178.79444,1,0
2518,3.248,38.76,18.96,187,3009,57.53,6.53,78.21,82.6,125.89248,1,0
2519,1.896,55.08,14.69,161,1455,41.13,3.63,68.06,42.72,104.43167999999999,0,0
2520,3.405,53.89,13.62,161,2950,50.6,5.83,77.66,79.6,183.49545,1,0
2521,2.048,57.34,21.43,85,1066,32.79,8.14,73.38,59.54,117.43232,0,1
2522,3.168,62.11,15.01,378,319,98.96,6.12,68.23,35.61,196.76448000000002,0,0
2523,3.225,62.55,19.98,394,2382,71.45,8.45,74.76,59.48,201.72375,1,0
2524,2.37,59.59,18.98,12,3245,33.88,7.07,74.31,55.69,141.22830000000002,1,0
2525,3.211,48.05,20.53,330,3228,81.17,5.82,80.13,71.2,154.28855,1,1
2526,2.944,65.72,15.7,531,3502,68.15,4.88,78.32,71.18,193.47968,2,0
2527,1.885,55.08,19.75,0,420,77.8,6.69,68.51,65.26,103.8258,0,0
2528,0.886,61.8,16.15,216,187,66.76,7.69,73.31,66.73,54.754799999999996,0,0
2529,1.604,62.23,20.56,691,2091,24.84,3.85,73.51,63.4,99.81692,2,1
2530,2.656,62.5,21.8,307,3470,36.26,6.01,73.49,43.02,166.0,1,0
2531,3.909,59.85,31.75,11,3642,81.5,3.87,71.14,80.9,233.95364999999998,3,0
2532,3.068,61.21,21.71,379,1041,80.35,5.9,81.15,41.65,187.79228,0,1
2533,2.509,66.66,23.97,295,1388,80.31,4.32,69.06,62.73,167.24993999999998,0,0
2534,1.644,39.99,15.91,152,2436,21.22,6.39,80.21,72.56,65.74356,1,0
2535,3.118,51.67,30.78,52,3337,84.41,5.52,65.27,34.6,161.10706,2,1
2536,1.532,55.29,18.66,636,662,55.13,7.44,69.93,54.76,84.70428,1,0
2537,1.878,49.15,22.95,585,3561,75.49,5.61,75.78,31.64,92.30369999999999,2,0
2538,1.572,53.31,21.91,491,2989,41.77,5.16,66.59,42.44,83.80332000000001,2,0
2539,3.242,56.21,18.04,12,276,81.56,4.38,68.76,64.99,182.23282,0,0
2540,4.487,63.4,22.95,626,3077,98.58,6.96,75.55,80.24,284.4758,3,0
2541,2.77,54.4,21.14,340,2352,40.28,6.49,63.63,46.73,150.688,1,0
2542,3.224,68.51,26.95,342,3571,82.74,7.46,77.95,75.92,220.87624000000002,1,0
2543,1.512,63.68,22.33,631,787,68.4,6.97,79.22,58.87,96.28416,1,1
2544,2.562,54.39,20.07,311,3622,41.85,6.4,79.8,71.85,139.34717999999998,1,0
2545,2.196,52.07,18.2,170,202,43.55,6.65,73.7,74.56,114.34572000000001,0,0
2546,2.877,58.55,24.21,170,304,78.53,7.12,70.17,64.98,168.44834999999998,0,0
2547,2.592,55.89,14.12,667,1650,42.75,7.02,70.4,53.25,144.86688,1,0
2548,2.811,73.18,17.56,392,2411,23.82,3.91,73.72,62.12,205.70898000000003,1,0
2549,3.798,49.38,10.08,416,634,89.92,5.84,73.28,68.01,187.54524,2,0
2550,2.143,50.92,23.02,427,1018,67.12,4.22,70.15,77.36,109.12155999999999,1,0
2551,4.379,50.57,18.57,158,1441,80.68,6.71,80.75,60.16,221.44602999999998,1,0
2552,1.058,60.25,16.6,302,484,68.26,8.14,70.44,78.05,63.7445,0,0
2553,1.745,60.25,18.7,685,667,61.32,7.19,79.1,51.38,105.13625,1,1
2554,2.611,54.52,23.39,104,568,81.6,5.59,72.71,71.77,142.35172000000003,0,0
2555,2.664,60.93,28.08,684,3483,22.57,6.33,72.42,63.53,162.31752,3,1
2556,2.545,57.94,14.25,196,3419,44.95,6.37,74.78,34.26,147.4573,1,0
2557,2.457,65.56,18.22,212,2305,70.2,6.48,74.69,57.62,161.08092,1,0
2558,4.505,70.12,25.02,10,2504,95.52,4.89,72.15,72.0,315.8906,2,0
2559,1.703,39.56,15.25,477,526,51.49,7.59,74.72,66.98,67.37068000000001,1,0
2560,2.037,66.93,25.38,229,212,98.02,5.07,75.45,60.99,136.33641,0,0
2561,3.694,49.32,20.96,330,1394,80.42,5.86,80.86,73.6,182.18807999999999,1,0
2562,3.414,59.3,25.42,418,3592,58.79,7.24,72.85,79.68,202.4502,2,0
2563,3.037,56.3,18.65,456,1759,54.33,5.6,68.46,37.89,170.98309999999998,1,1
2564,2.436,54.46,20.87,688,2954,30.36,5.9,68.76,44.04,132.66456,2,0
2565,1.68,48.87,16.77,400,1368,69.22,6.34,83.73,84.39,82.10159999999999,0,1
2566,1.826,60.53,24.08,128,1149,24.19,5.82,62.54,43.29,110.52778,0,0
2567,1.774,46.71,14.06,506,2969,54.33,6.18,65.97,75.5,82.86354,2,1
2568,2.289,59.8,15.41,39,1734,39.02,6.15,72.23,59.27,136.8822,0,0
2569,3.634,50.95,18.68,607,2679,96.5,6.55,69.5,51.17,185.1523,3,0
2570,3.171,55.38,23.28,213,2660,49.06,4.92,76.5,70.0,175.60998,1,0
2571,2.622,72.09,23.14,520,2662,59.14,4.23,75.87,71.43,189.01998,2,0
2572,2.944,74.23,15.11,112,2477,50.04,7.2,69.66,44.97,218.53312,1,0
2573,1.787,40.64,22.74,292,2960,30.98,7.06,79.44,30.61,72.62368,1,0
2574,2.855,50.65,16.25,500,1706,48.21,6.39,66.78,72.81,144.60575,1,1
2575,3.046,56.04,23.09,447,1127,82.32,6.72,68.68,67.92,170.69783999999999,1,0
2576,2.161,75.42,23.65,4,1884,69.7,5.1,79.92,36.62,162.98262,1,0
2577,2.569,55.12,18.17,24,1205,54.99,3.12,65.67,32.03,141.60327999999998,0,0
2578,3.11,69.99,24.53,706,186,85.65,6.06,74.12,66.33,217.66889999999998,1,0
2579,1.812,54.98,15.59,380,1339,20.33,3.43,79.78,63.07,99.62376,0,0
2580,2.384,51.59,23.95,616,1842,86.13,6.58,59.14,71.97,122.99056,1,0
2581,2.081,37.25,16.05,52,1913,24.76,7.31,70.34,78.03,77.51725,0,0
2582,3.116,55.91,14.85,353,1261,89.62,5.66,77.13,66.52,174.21555999999998,0,1
2583,2.728,80.27,23.78,414,2656,95.81,5.79,70.9,64.96,218.97656,3,0
2584,2.069,63.31,18.26,663,1061,85.53,5.15,72.32,58.64,130.98839,1,0
2585,2.355,61.56,22.88,511,2374,21.57,5.77,73.06,61.14,144.9738,2,1
2586,2.802,46.46,14.14,452,1006,62.1,6.08,73.84,83.57,130.18092000000001,1,0
2587,4.61,57.39,29.27,211,3601,86.3,5.14,68.88,32.56,264.5679,3,0
2588,3.073,65.01,20.39,715,2379,63.6,7.23,76.21,59.9,199.77573,2,0
2589,1.643,46.83,21.06,235,2045,48.79,9.23,73.15,43.61,76.94169,1,0
2590,3.609,56.01,14.25,200,1583,57.66,7.5,66.83,69.9,202.14009,1,0
2591,2.846,46.7,16.91,521,2766,26.46,5.63,69.97,71.18,132.90820000000002,2,0
2592,1.21,64.93,17.29,717,1571,59.71,5.95,64.66,44.59,78.56530000000001,1,0
2593,1.574,56.7,26.35,616,2937,22.23,5.11,72.92,71.71,89.2458,2,0
2594,2.055,63.44,17.29,129,606,71.53,5.57,74.47,65.42,130.3692,0,0
2595,3.146,63.88,25.22,587,2999,51.24,7.16,73.46,82.06,200.96648,2,1
2596,1.105,52.18,24.36,254,3511,35.31,7.06,74.44,74.86,57.658899999999996,1,0
2597,1.601,60.07,20.39,159,908,21.39,4.31,72.53,72.46,96.17207,0,0
2598,3.21,57.55,19.9,673,840,93.77,6.88,76.23,37.73,184.7355,1,0
2599,1.264,63.8,29.51,683,3486,64.51,7.48,71.1,84.27,80.6432,3,0
2600,3.024,42.64,29.01,266,1500,71.76,5.8,75.87,73.79,128.94336,1,0
2601,3.517,52.96,24.43,18,2547,82.35,6.07,66.1,76.34,186.26032,2,0
2602,1.848,76.39,18.17,151,718,70.13,7.04,64.96,71.34,141.16872,1,0
2603,1.623,61.42,15.91,389,1577,53.05,6.9,72.3,77.0,99.68466000000001,0,0
2604,2.304,62.44,23.78,42,2575,70.21,6.72,75.53,63.49,143.86175999999998,1,0
2605,0.942,47.72,20.15,163,3269,40.2,6.21,70.25,30.72,44.952239999999996,1,0
2606,2.305,48.36,21.18,107,1608,64.91,6.62,75.3,55.49,111.4698,0,0
2607,1.879,53.31,11.19,685,302,36.45,5.53,73.51,43.66,100.16949000000001,1,0
2608,2.176,60.44,23.06,255,1527,93.39,5.09,61.82,47.12,131.51744,0,0
2609,3.209,72.43,25.4,273,2357,60.77,4.24,84.04,45.16,232.42787000000004,1,1
2610,2.566,62.71,22.94,303,3197,38.71,6.6,65.9,64.72,160.91386,1,0
2611,3.111,58.44,20.8,9,3048,71.17,6.34,67.67,73.34,181.80684,1,0
2612,1.987,53.96,17.79,390,2779,27.23,6.32,77.74,77.82,107.21852000000001,1,0
2613,2.549,63.6,12.68,656,628,54.72,5.05,72.29,78.07,162.1164,1,0
2614,3.716,50.92,20.28,585,1911,89.28,6.52,68.76,31.11,189.21872000000002,2,1
2615,2.631,43.94,21.08,180,2115,81.43,6.41,69.87,71.48,115.60613999999998,1,0
2616,3.157,64.13,24.12,9,1726,76.28,7.8,68.0,81.15,202.45841,0,0
2617,3.296,58.16,18.73,556,3371,57.65,7.1,68.45,72.55,191.69535999999997,2,0
2618,3.088,47.01,17.38,605,3504,55.75,5.17,76.33,36.41,145.16688,2,0
2619,2.643,36.74,18.7,663,791,20.9,6.31,69.73,82.66,97.10382,1,0
2620,2.582,65.56,20.92,415,3492,68.0,5.28,66.86,57.62,169.27591999999999,2,0
2621,2.638,53.79,18.69,340,3094,66.16,3.03,68.42,61.58,141.89802,1,0
2622,1.61,56.28,20.67,544,2581,20.42,7.78,71.09,45.56,90.61080000000001,2,1
2623,2.377,52.1,19.03,497,1410,30.96,5.36,68.39,76.57,123.84169999999999,1,0
2624,1.972,52.88,16.84,545,2781,20.99,6.96,70.45,78.24,104.27936,2,0
2625,1.849,49.7,17.37,204,2151,40.25,5.11,73.69,74.87,91.8953,1,0
2626,3.249,52.77,19.63,650,3284,20.31,4.73,70.03,41.39,171.44973000000002,2,0
2627,3.663,60.1,22.56,26,2604,53.39,5.38,68.28,37.0,220.1463,2,0
2628,2.679,53.97,22.59,67,3520,58.11,6.38,68.75,83.7,144.58562999999998,1,1
2629,1.516,54.35,19.98,471,1547,54.97,6.26,78.79,77.98,82.3946,1,0
2630,2.864,59.41,14.14,411,327,35.95,6.46,83.18,77.11,170.15024,1,0
2631,2.788,63.01,18.19,398,1810,61.88,5.52,72.51,72.89,175.67188,0,0
2632,3.564,52.08,23.61,654,3640,85.13,6.4,76.17,35.86,185.61312,3,0
2633,2.438,55.85,15.45,627,2401,43.3,4.92,67.45,58.31,136.16230000000002,2,0
2634,1.963,51.76,15.31,517,2574,45.01,7.71,69.04,36.35,101.60488,2,1
2635,2.402,57.07,20.64,118,2293,63.43,4.56,74.39,53.24,137.08214,1,0
2636,2.656,65.32,22.62,69,2175,38.7,4.9,60.41,38.89,173.48991999999998,1,0
2637,1.625,57.81,9.19,100,252,47.02,5.46,75.73,56.37,93.94125,0,0
2638,2.609,74.38,18.02,442,1525,56.19,8.93,69.39,66.94,194.05741999999998,1,0
2639,1.982,58.4,19.01,513,342,50.9,6.93,66.6,76.26,115.7488,1,0
2640,2.084,59.65,26.23,575,1247,85.46,5.33,73.97,34.43,124.31060000000001,1,1
2641,4.075,59.61,30.75,74,2635,87.92,7.37,79.94,79.06,242.91075,3,0
2642,3.0,57.0,19.61,197,2941,52.23,6.64,70.78,40.43,171.0,1,1
2643,2.37,59.01,26.75,243,839,55.82,6.39,73.59,81.89,139.8537,0,0
2644,3.506,54.02,25.91,455,2399,96.55,7.3,74.8,56.5,189.39412,3,0
2645,1.165,54.46,22.53,33,849,60.25,6.17,72.91,33.12,63.4459,0,0
2646,2.51,56.95,18.44,605,756,99.44,6.7,67.19,73.5,142.9445,1,0
2647,2.3,67.13,25.61,58,3505,81.02,4.45,73.22,32.6,154.39899999999997,1,0
2648,2.376,39.66,22.54,377,2237,41.14,7.64,73.05,64.51,94.23216,1,0
2649,2.081,56.87,14.44,671,744,38.33,5.35,58.38,73.83,118.34647,1,0
2650,1.836,41.2,6.06,139,541,32.73,4.34,76.23,55.46,75.64320000000001,0,0
2651,3.152,64.08,21.41,494,209,84.49,5.74,64.88,67.46,201.98016,1,0
2652,1.352,52.34,17.98,395,1828,44.55,5.39,72.41,61.49,70.76368000000001,0,0
2653,1.855,45.12,25.44,590,396,74.06,5.28,79.54,33.87,83.6976,1,1
2654,2.857,65.39,18.68,423,2142,63.21,7.07,71.08,68.14,186.81923,2,1
2655,2.975,41.03,19.53,610,1600,86.08,7.53,67.11,82.4,122.06425,1,1
2656,2.119,59.23,17.85,290,2331,80.07,3.95,74.84,48.86,125.50837,1,1
2657,2.415,57.9,13.52,118,781,25.1,5.13,79.15,36.94,139.8285,0,0
2658,2.896,67.13,28.46,489,555,47.07,5.44,66.77,44.1,194.40847999999997,2,0
2659,2.403,45.6,12.59,696,394,61.61,5.91,60.34,64.96,109.5768,1,0
2660,1.578,55.92,15.62,311,376,84.29,8.39,77.77,84.09,88.24176000000001,0,0
2661,2.45,68.69,20.01,590,291,77.12,5.29,76.43,74.65,168.2905,1,0
2662,2.53,67.78,27.62,631,966,63.95,8.01,74.11,72.96,171.4834,1,0
2663,2.964,70.8,26.51,464,2927,84.67,6.17,63.34,49.82,209.85119999999998,2,0
2664,3.312,77.77,26.37,569,2227,54.79,7.93,75.45,63.55,257.57424,3,0
2665,1.656,49.08,14.6,405,936,24.45,5.37,77.05,52.23,81.27647999999999,1,0
2666,4.583,64.47,18.91,579,3402,89.64,5.88,83.69,33.23,295.46601,3,1
2667,3.223,54.41,19.58,242,2785,62.13,6.09,71.02,57.02,175.36343,1,0
2668,3.273,44.49,22.97,378,2850,84.67,7.9,73.24,60.13,145.61577000000003,1,0
2669,3.268,54.61,20.95,56,3282,51.37,6.2,61.68,76.62,178.46547999999999,1,0
2670,3.732,41.52,20.91,141,2729,67.08,6.42,77.45,71.97,154.95264000000003,2,1
2671,3.235,51.66,23.04,416,3493,46.49,6.73,77.15,54.98,167.12009999999998,2,0
2672,2.177,45.15,16.13,521,1225,52.77,4.97,74.08,57.37,98.29155,1,0
2673,1.988,56.39,15.28,21,3129,31.79,6.22,77.93,73.59,112.10332,1,0
2674,1.75,52.44,15.76,49,434,79.33,5.54,68.0,45.9,91.77,0,0
2675,0.576,39.82,18.75,4,1116,42.42,7.69,70.41,49.8,22.93632,0,0
2676,2.706,62.34,20.65,372,3258,44.14,6.44,71.35,79.7,168.69204000000002,1,0
2677,1.745,50.69,22.23,241,512,48.34,6.81,77.41,71.81,88.45405,0,0
2678,2.204,52.21,25.94,38,1843,54.57,3.6,77.68,81.88,115.07084000000002,0,1
2679,3.049,50.82,15.38,571,1262,66.09,7.01,73.96,78.34,154.95018,1,0
2680,2.275,68.29,20.2,380,393,74.62,6.03,73.42,71.94,155.35975000000002,0,0
2681,3.594,60.07,19.73,7,884,74.06,4.52,75.31,44.38,215.89158,1,1
2682,2.081,52.04,13.67,493,1966,53.89,6.15,70.35,58.65,108.29523999999999,1,0
2683,1.999,42.68,18.47,656,2313,58.55,4.26,78.81,52.92,85.31732000000001,2,0
2684,1.457,73.74,24.55,301,2474,31.23,6.55,69.55,51.46,107.43918,1,0
2685,2.611,74.29,16.53,683,505,61.72,7.84,74.36,72.85,193.97119000000004,1,0
2686,3.465,72.26,19.11,300,1188,90.16,4.25,69.53,51.31,250.3809,0,0
2687,1.723,50.36,18.31,55,407,56.84,6.03,76.64,38.12,86.77028,0,0
2688,1.928,56.66,25.26,88,63,95.04,6.25,71.48,49.17,109.24047999999999,0,0
2689,2.891,56.24,16.15,48,1443,32.46,3.44,82.64,74.4,162.58984,0,1
2690,2.009,51.97,22.9,217,2280,78.95,7.39,71.37,57.93,104.40772999999999,1,1
2691,3.224,51.11,12.13,277,1372,76.64,7.02,77.12,30.7,164.77864,0,0
2692,1.944,70.57,22.17,319,175,74.52,8.68,68.83,64.27,137.18807999999999,0,0
2693,2.665,58.36,21.28,346,826,73.03,6.83,70.7,39.62,155.5294,0,0
2694,2.497,44.52,20.1,621,1596,21.78,4.66,71.96,35.92,111.16644000000001,1,0
2695,2.931,66.17,13.99,8,1317,79.37,6.91,74.08,46.74,193.94427000000002,0,0
2696,2.601,53.54,20.2,646,3015,59.97,7.64,68.48,72.36,139.25754,2,0
2697,3.44,41.11,24.62,172,2194,61.93,5.56,69.65,32.75,141.4184,1,0
2698,2.571,44.87,16.58,686,3645,24.07,6.76,72.65,41.4,115.36077,2,0
2699,4.027,49.37,17.03,97,665,35.07,3.02,74.7,41.15,198.81298999999999,1,0
2700,1.838,62.12,21.09,72,1370,92.88,8.2,71.76,75.25,114.17656,0,1
2701,0.858,56.06,15.88,87,346,45.24,6.91,70.7,43.76,48.09948,0,0
2702,2.52,65.64,22.41,213,102,51.51,2.96,65.55,61.86,165.4128,0,0
2703,2.476,53.35,13.84,677,3374,35.14,6.31,74.67,36.94,132.0946,2,1
2704,3.113,54.74,20.96,333,1814,70.58,3.82,76.6,73.51,170.40562,0,1
2705,2.259,68.83,23.56,118,2418,79.26,5.56,76.9,44.34,155.48696999999999,1,0
2706,2.82,69.46,26.22,462,1030,93.7,7.25,73.04,55.36,195.87719999999996,1,0
2707,2.428,56.18,18.58,365,216,64.97,5.99,69.13,48.26,136.40503999999999,0,0
2708,2.245,57.9,23.92,506,3261,42.05,7.43,70.48,66.16,129.9855,2,0
2709,2.253,49.88,17.51,533,2413,25.68,5.83,72.86,44.21,112.37964000000001,2,0
2710,1.579,46.35,19.8,565,2605,41.29,5.87,71.76,30.02,73.18665,2,0
2711,2.894,75.24,21.54,108,1960,69.47,7.51,68.09,58.9,217.74456,1,0
2712,3.834,57.49,25.93,357,1493,97.93,6.07,64.23,83.62,220.41666,1,0
2713,1.167,55.88,19.1,454,1558,26.34,5.73,68.93,75.7,65.21196,1,0
2714,1.809,44.21,15.93,400,2788,51.07,6.14,70.55,84.61,79.97588999999999,1,1
2715,3.153,65.8,21.32,700,852,73.38,6.15,73.95,54.46,207.4674,1,0
2716,1.641,49.34,22.36,691,1265,65.97,7.55,69.83,61.23,80.96694000000001,1,0
2717,2.997,72.83,26.48,584,1142,72.14,5.42,71.09,73.87,218.27150999999998,1,0
2718,2.494,70.74,16.02,172,1918,57.06,5.07,72.73,48.55,176.42556,0,0
2719,2.378,59.63,22.41,380,3532,41.36,4.64,79.97,36.21,141.80014,1,1
2720,3.727,58.69,20.25,578,3370,58.62,3.52,71.77,39.29,218.73763,3,0
2721,2.94,54.14,20.32,193,2002,50.52,7.79,64.59,82.94,159.1716,1,0
2722,2.632,59.36,16.37,512,754,76.74,5.19,68.8,73.46,156.23552,1,0
2723,1.198,56.86,19.42,179,3434,33.73,5.55,80.76,45.89,68.11828,1,1
2724,2.738,57.18,20.81,100,1163,59.69,7.97,79.43,72.94,156.55884,0,1
2725,2.263,68.98,19.14,172,1319,96.73,6.3,76.79,68.77,156.10174,0,0
2726,2.739,51.16,27.66,667,3235,62.54,6.74,75.77,55.81,140.12723999999997,2,0
2727,1.96,68.05,11.31,716,983,38.98,4.19,75.55,31.25,133.378,1,0
2728,4.112,58.85,25.39,615,1701,94.87,8.13,71.54,70.04,241.99120000000002,2,0
2729,2.403,48.36,10.19,195,3348,39.53,5.75,76.48,45.97,116.20908,1,0
2730,1.768,63.2,20.37,561,1180,80.09,5.08,76.45,44.94,111.7376,1,1
2731,3.011,56.33,19.8,157,2290,28.76,4.56,76.58,58.93,169.60963,1,0
2732,2.924,45.96,23.95,91,165,88.17,8.41,69.33,44.63,134.38704,0,0
2733,3.008,49.84,19.31,186,3634,34.45,5.14,70.73,69.4,149.91872,1,0
2734,3.178,38.11,18.22,100,1546,51.53,4.82,69.2,46.06,121.11358,0,0
2735,4.232,56.65,26.48,461,2456,97.25,5.95,77.77,74.37,239.74280000000002,3,0
2736,2.046,53.37,24.62,491,1842,66.35,6.22,73.53,54.05,109.19501999999999,1,1
2737,1.307,56.39,23.82,25,1600,41.12,6.09,73.72,58.41,73.70173,0,0
2738,2.306,45.33,11.14,77,1500,20.05,6.23,74.98,31.93,104.53098,0,0
2739,1.299,48.09,14.14,344,94,20.54,5.99,64.69,31.12,62.46891,0,0
2740,1.91,64.71,9.04,81,1034,41.97,6.7,76.38,41.65,123.59609999999998,0,0
2741,1.736,74.76,14.53,596,1407,62.15,5.79,69.2,49.13,129.78336000000002,1,0
2742,2.699,49.55,16.84,288,1366,58.79,8.57,69.99,39.69,133.73545,0,0
2743,3.028,69.3,25.92,297,1020,93.75,5.85,68.18,57.63,209.8404,0,0
2744,2.837,61.85,20.73,3,2355,81.13,7.93,72.69,63.07,175.46845000000002,1,0
2745,2.459,47.88,23.33,505,3031,93.98,5.72,71.83,74.18,117.73692000000001,2,0
2746,3.579,51.54,22.94,519,3256,60.94,4.4,65.6,58.26,184.46166,3,0
2747,3.002,33.1,18.88,544,3549,55.73,4.06,63.41,50.2,99.36619999999999,2,1
2748,3.37,60.59,13.28,388,2381,65.29,6.52,71.47,80.81,204.18830000000003,1,1
2749,0.989,46.94,16.01,194,1517,49.77,7.39,75.72,53.97,46.42366,0,0
2750,2.304,54.66,18.2,56,2369,36.86,4.49,75.69,45.45,125.93663999999998,1,0
2751,2.126,80.68,23.21,227,509,86.93,5.32,77.05,34.18,171.52568,1,0
2752,3.01,71.85,21.86,391,2987,74.44,6.71,71.36,40.15,216.26849999999996,1,0
2753,2.873,48.64,20.92,83,1966,46.05,5.96,70.54,68.01,139.74272000000002,0,1
2754,2.339,47.73,22.34,38,627,55.7,5.35,71.56,40.92,111.64047,0,0
2755,2.099,64.38,22.48,156,1571,38.04,4.35,76.06,50.07,135.13362,0,0
2756,2.388,48.91,20.66,50,1119,65.03,6.52,80.2,31.51,116.79708,0,0
2757,1.243,62.8,14.13,10,1295,48.67,6.77,69.43,50.79,78.0604,0,0
2758,1.985,82.74,16.34,349,213,90.05,6.99,70.67,65.64,164.2389,1,0
2759,2.754,63.48,14.08,536,88,62.27,6.15,72.42,42.07,174.82392,1,0
2760,1.94,65.9,14.76,359,1295,52.94,4.76,70.65,30.21,127.846,0,0
2761,3.289,67.34,21.72,65,1122,79.97,6.68,69.55,75.84,221.48126000000002,0,0
2762,3.918,56.36,32.51,244,3645,92.41,6.71,72.04,69.66,220.81848,3,0
2763,3.178,61.64,22.51,25,980,85.39,4.78,68.46,84.6,195.89192,0,0
2764,2.524,49.84,19.25,447,1222,59.59,5.73,75.81,37.45,125.79616000000001,1,0
2765,2.427,65.64,24.56,167,3343,48.52,6.42,79.52,67.26,159.30828,1,0
2766,2.914,49.91,19.4,278,3142,72.97,6.14,70.9,44.15,145.43774,1,0
